3,5.48746888377673,15.1289359174382
5,5.73693409060442,14.5112095734837
7,6.05665467625899,14.0887051139238
9,6.62993663484811,14.0090127431315
11,6.73097112860892,13.4782371570291
13,6.99158259389814,13.1680228844548
15,7.57706398793936,13.1842117688079
17,8.36150472334683,13.358007419081
19,9.16447368421053,13.5209914078624
21,9.96094207138677,13.6579606021347
23,11.0785366110174,13.9821261209611
25,11.9884365528615,14.142741982265
27,12.7288401253918,14.1910361875399
29,13.5092934966693,14.2555864929505
31,14.2019099590723,14.2697734709802
33,14.7167194928685,14.1971703405115
35,14.943938674425,13.9964277530012
37,14.7543969849246,13.6186165085886
39,13.4693390588717,12.7526380914301
