3,5.48746888377673,11.5193743469262
5,5.73693409060442,11.0867669454806
7,6.05665467625899,10.7930202298526
9,6.62993663484811,10.7554379542683
11,6.73097112860892,10.3666403918971
13,6.99158259389814,10.1434309335424
15,7.57706398793936,10.169053025287
17,8.36150472334683,10.314609797641
19,9.16447368421053,10.4506208092291
21,9.96094207138677,10.8952834443761
23,11.0785366110174,11.4902512291819
25,11.9884365528615,11.9527985598389
27,12.7288401253918,12.3163704113365
29,13.5092934966693,12.6883352308983
31,14.2019099590723,13.0095328856108
33,14.7167194928685,13.2432272621437
35,14.943938674425,13.3450702455654
37,14.7543969849246,13.2601689669085
39,13.4693390588717,12.6695581315314
