3,4.59563511419309,13.1515279417459
5,4.96473721943807,11.9626796820051
7,5.18424520276535,11.2158963555692
9,5.51814482248799,10.9002801093645
11,5.82288951112344,10.723049132796
13,6.22661867762206,10.7371386044162
15,6.7672437683887,10.923480178035
17,7.45104999182431,11.2489204620564
19,8.2788164007536,11.6857803896628
21,9.07670980037445,12.0973203634947
23,9.97860079691262,12.5709585262211
25,10.8644179266062,13.0245748423536
27,11.6363296892204,13.403958449658
29,12.3016134846921,13.7205437872094
31,12.785823320986,13.9384445391059
33,13.1001204594095,14.0688734201229
35,12.8313949236873,13.8924196299245
37,11.4626157636358,13.1068693030158
